gameweek,player_id,player_name,team_id,overall_team_strength,team_position_relevant_strength,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,recent_bps,recent_influence,recent_creativity,recent_threat,recent_xx,season_points,season_bps,season_influence,season_creativity,season_threat,season_xx,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
28,284,Marek Rodák,10,1175,1170,1,15,2,20,NULL,0,0,0.0,0.0,0.0,2.5,-1,-3,0.0,0.0,0.0,2.5,2.87,1.8,-1,-1,-1
28,285,Kenny Tete,10,1175,1170,2,15,2,20,NULL,0,0,0.0,0.0,0.0,2.5,23,130,164.00000000000003,67.39999999999998,56.0,-16.56,2.87,1.8,-1,-1,-1
28,286,Tosin Adarabioyo,10,1175,1170,2,15,2,20,NULL,8,41,51.8,1.4,14.0,-1.17,43,207,283.8,22.7,91.0,-16.57,2.87,1.8,-1,-1,-1
28,287,Carlos Vinícius Alves Morais,10,1175,1180,4,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,22,77,83.6,61.3,139.0,1.7,2.87,1.8,-1,-1,-1
28,288,Harry Wilson,10,1175,1180,3,15,2,20,NULL,18,45,60.4,36.0,47.0,1.21,69,234,288.20000000000005,278.0,263.0,4.58,2.87,1.8,-1,-1,-1
28,289,Adrián San Miguel del Castillo,11,1240,1270,1,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.87,1.5,-1,-1,-1
28,290,Trent Alexander-Arnold,11,1240,1270,2,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,103,473,462.6000000000001,818.5,148.0,-17.580000000000005,2.87,1.5,-1,-1,-1
28,291,Alisson Ramses Becker,11,1240,1270,1,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,87,443,476.59999999999997,10.1,0.0,-23.17,2.87,1.5,-1,-1,-1
28,292,Stefan Bajcetic,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,293,Darwin Núñez Ribeiro,11,1240,1210,4,15,1,13,NULL,10,33,32.8,12.3,61.0,1.24,106,344,571.6,350.5,931.0,16.65,2.87,1.5,-1,-1,-1
28,294,Diogo Teixeira da Silva,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,97,295,445.59999999999997,263.3,572.0,6.12,2.87,1.5,-1,-1,-1
28,295,Harvey Elliott,11,1240,1210,3,15,1,13,NULL,5,25,20.6,40.0,16.0,0.45999999999999996,57,231,220.79999999999998,284.79999999999995,195.0,3.85,2.87,1.5,-1,-1,-1
28,296,Fabio Henrique Tavares,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,297,Cody Gakpo,11,1240,1210,4,15,1,13,NULL,3,5,0.2,3.3,12.0,0.2,68,237,325.6,171.3,445.0,6.8599999999999985,2.87,1.5,-1,-1,-1
28,298,Joe Gomez,11,1240,1270,2,15,1,13,NULL,8,44,27.8,30.3,2.0,-0.16000000000000014,63,297,242.00000000000003,266.7,86.0,-16.87,2.87,1.5,-1,-1,-1
28,299,Jordan Henderson,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,300,Curtis Jones,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,34,152,152.20000000000002,148.3,150.0,2.67,2.87,1.5,-1,-1,-1
28,301,Caoimhin Kelleher,11,1240,1270,1,15,1,13,NULL,12,49,62.199999999999996,0.0,0.0,-0.16000000000000014,24,119,139.6,0.0,0.0,-4.4799999999999995,2.87,1.5,-1,-1,-1
28,302,Ibrahima Konaté,11,1240,1270,2,15,1,13,NULL,8,28,30.2,6.6,0.0,1.45,51,281,313.6,127.29999999999998,73.0,-15.700000000000003,2.87,1.5,-1,-1,-1
28,303,Luis Díaz,11,1240,1210,3,15,1,13,NULL,5,20,19.0,60.0,62.0,1.29,100,276,402.2,436.3,753.0,10.479999999999999,2.87,1.5,-1,-1,-1
28,304,Alexis Mac Allister,11,1240,1210,3,15,1,13,NULL,16,54,83.0,79.80000000000001,43.0,2.2199999999999998,64,329,409.6,434.5,84.0,4.140000000000001,2.87,1.5,-1,-1,-1
28,305,Joel Matip,11,1240,1270,2,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,21,145,192.8,33.300000000000004,35.0,-8.709999999999999,2.87,1.5,-1,-1,-1
28,306,Nathaniel Phillips,11,1240,1270,2,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.87,1.5,-1,-1,-1
28,307,Andrew Robertson,11,1240,1270,2,15,1,13,NULL,1,20,27.6,99.9,7.0,1.79,35,251,295.8,484.7,70.0,-14.290000000000003,2.87,1.5,-1,-1,-1
28,308,Mohamed Salah,11,1240,1210,3,15,1,13,NULL,1,2,1.8,11.3,31.0,0.25,167,501,823.8000000000001,642.3000000000001,970.0,20.299999999999997,2.87,1.5,-1,-1,-1
28,309,Dominik Szoboszlai,11,1240,1210,3,15,1,13,NULL,3,7,1.6,16.8,21.0,0.33999999999999997,83,364,363.59999999999997,565.8000000000001,236.0,6.01,2.87,1.5,-1,-1,-1
28,310,Thiago Alcántara do Nascimento,11,1240,1210,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,1,3,0.6,0.4,0.0,0.0,2.87,1.5,-1,-1,-1
28,311,Konstantinos Tsimikas,11,1240,1270,2,15,1,13,NULL,1,5,4.0,18.6,7.0,2.37,47,199,158.8,267.0,33.0,-5.92,2.87,1.5,-1,-1,-1
28,312,Sepp van den Berg,11,1240,1270,2,15,1,13,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.87,1.5,-1,-1,-1
28,313,Virgil van Dijk,11,1240,1270,2,15,1,13,NULL,8,41,42.6,3.3,6.0,-0.16000000000000014,98,499,691.6,132.5,297.0,-30.33,2.87,1.5,-1,-1,-1
28,314,Elijah Adebayo,12,1090,1060,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,80,264,363.59999999999997,174.10000000000002,472.0,5.37,4.33,1.67,-1,-1,-1
28,315,Mads Juel Andersen,12,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,15,75,126.8,1.8,27.0,-5.140000000000001,4.33,1.67,-1,-1,-1
28,316,Amari'i Bell,12,1090,1120,2,15,2,8,NULL,1,3,0.0,0.0,0.0,2.17,35,263,358.2000000000001,119.6,50.0,-36.17999999999999,4.33,1.67,-1,-1,-1
28,317,Luke Berry,12,1090,1060,3,15,2,8,NULL,0,2,3.2,0.1,0.0,0.0,6,16,2.6,14.9,11.0,0.33,4.33,1.67,-1,-1,-1
28,318,Reece Burke,12,1090,1120,2,15,2,8,NULL,4,28,61.2,12.8,43.0,-1.92,24,134,187.4,88.3,117.0,-14.43,4.33,1.67,-1,-1,-1
28,319,Allan Campbell,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,320,Jordan Clark,12,1090,1060,3,15,2,8,NULL,4,21,16.8,27.599999999999998,8.0,0.23,15,44,55.8,61.8,52.0,0.65,4.33,1.67,-1,-1,-1
28,321,Alfie Doughty,12,1090,1120,2,15,2,8,NULL,7,39,35.8,79.3,11.0,-1.92,79,396,435.2,832.4000000000001,206.0,-41.06999999999999,4.33,1.67,-1,-1,-1
28,322,Luke Freeman,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,323,Matt Macey,12,1090,1120,1,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.33,1.67,-1,-1,-1
28,324,John McAtee,12,1090,1060,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,325,Carlos Mendes Gomes,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,326,Carlton Morris,12,1090,1060,4,15,2,8,NULL,10,34,50.0,34.8,81.0,1.1099999999999999,109,340,423.79999999999995,229.60000000000002,604.0,9.070000000000002,4.33,1.67,-1,-1,-1
28,327,Admiral Muskwe,12,1090,1060,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,328,Chiedozie Ogbene,12,1090,1060,4,15,2,8,NULL,4,14,7.2,7.4,15.0,0.35000000000000003,66,323,346.2,342.5999999999999,403.0,6.65,4.33,1.67,-1,-1,-1
28,329,Fred Onyedinma,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,330,Gabriel Osho,12,1090,1120,2,15,2,8,NULL,2,10,12.2,0.6,6.0,0.1299999999999999,35,215,354.2,18.8,85.0,-30.07,4.33,1.67,-1,-1,-1
28,331,Aribim Pepple,12,1090,1060,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,332,Dion Pereira,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,333,Dan Potts,12,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.33,1.67,-1,-1,-1
28,334,Glen Rea,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,335,James Shea,12,1090,1120,1,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.33,1.67,-1,-1,-1
28,336,Joe Taylor,12,1090,1060,4,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,337,Elliot Thorpe,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,338,Jack Walton,12,1090,1120,1,15,2,8,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,4.33,1.67,-1,-1,-1
28,339,Louie Watson,12,1090,1060,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,340,Cauley Woodrow,12,1090,1060,4,15,2,8,NULL,8,28,36.2,1.3,17.0,0.06,12,44,43.8,67.39999999999999,62.0,1.44,4.33,1.67,-1,-1,-1
28,341,Manuel Akanji,13,1365,1370,2,15,2,11,NULL,10,50,43.2,8.8,0.0,-0.8900000000000001,69,348,373.99999999999994,177.60000000000002,99.0,-14.080000000000002,2.25,1.5,-1,-1,-1
28,342,Nathan Aké,13,1365,1370,2,15,2,11,NULL,10,58,55.0,24.2,19.0,-1.15,80,387,369.00000000000006,187.90000000000003,210.0,-13.240000000000002,2.25,1.5,-1,-1,-1
28,343,Julián Álvarez,13,1365,1360,4,15,2,11,NULL,7,19,20.999999999999996,27.4,34.0,0.22999999999999998,128,543,593.8,898.4,712.0,14.579999999999997,2.25,1.5,-1,-1,-1
28,344,Bernardo Veiga de Carvalho e Silva,13,1365,1360,3,15,2,11,NULL,6,43,51.4,140.3,53.0,0.8300000000000001,100,444,564.3999999999999,742.4,442.0,8.700000000000001,2.25,1.5,-1,-1,-1
28,345,Oscar Bobb,13,1365,1360,3,15,2,11,NULL,1,3,0.0,0.0,0.0,0.0,24,83,83.4,93.69999999999999,79.0,2.2,2.25,1.5,-1,-1,-1
28,346,João Cancelo,13,1365,1370,2,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.25,1.5,-1,-1,-1
28,347,Scott Carson,13,1365,1370,1,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.25,1.5,-1,-1,-1
28,348,Shea Charles,13,1365,1360,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.25,1.5,-1,-1,-1
28,349,Kevin De Bruyne,13,1365,1360,3,15,2,11,NULL,8,36,38.2,116.1,41.0,0.8999999999999999,33,138,178.8,371.09999999999997,103.0,2.9299999999999997,2.25,1.5,-1,-1,-1
28,350,Rúben Gato Alves Dias,13,1365,1370,2,15,2,11,NULL,8,37,31.0,11.6,2.0,1.31,61,368,438.0,133.4,198.0,-17.830000000000002,2.25,1.5,-1,-1,-1
28,351,Tommy Doyle,20,1100,1085,3,15,1,10,NULL,5,34,27.2,23.400000000000002,1.0,0.11000000000000001,25,129,134.20000000000002,82.8,25.0,0.8300000000000001,2.45,1.8,-1,-1,-1
28,352,Ederson Santana de Moraes,13,1365,1370,1,15,2,11,NULL,11,43,32.2,0.0,0.0,0.020000000000000018,87,448,455.20000000000005,10.0,0.0,-20.400000000000002,2.25,1.5,-1,-1,-1
28,353,Phil Foden,13,1365,1360,3,15,2,11,NULL,28,94,149.79999999999998,103.19999999999999,196.0,3.33,158,615,788.4,911.1999999999999,928.0,13.669999999999998,2.25,1.5,-1,-1,-1
28,354,Jack Grealish,13,1365,1360,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,41,166,216.79999999999998,281.30000000000007,224.0,3.99,2.25,1.5,-1,-1,-1
28,355,Erling Haaland,13,1365,1360,4,15,2,11,NULL,13,35,45.2,37.0,101.0,2.1999999999999997,152,541,755.4,271.80000000000007,1146.0,22.81,2.25,1.5,-1,-1,-1
28,356,Mateo Kovačić,13,1365,1360,3,15,2,11,NULL,4,25,11.399999999999999,30.9,2.0,0.22,32,183,125.60000000000001,210.00000000000003,63.0,1.8900000000000003,2.25,1.5,-1,-1,-1
28,357,Aymeric Laporte,13,1365,1370,2,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,1,4,11.4,0.1,17.0,2.43,2.25,1.5,-1,-1,-1
28,358,Rico Lewis,13,1365,1370,2,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,32,121,72.0,79.0,44.0,-3.4299999999999997,2.25,1.5,-1,-1,-1
28,359,Riyad Mahrez,13,1365,1360,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.25,1.5,-1,-1,-1
28,360,James McAtee,17,1040,1020,3,15,2,3,NULL,4,14,13.8,18.400000000000002,32.0,0.28,64,200,268.6,289.5000000000001,257.0,3.7099999999999995,8.0,1.44,-1,-1,-1
28,361,Stefan Ortega Moreno,13,1365,1370,1,15,2,11,NULL,2,12,26.8,0.0,0.0,1.34,4,25,43.0,0.0,0.0,0.52,2.25,1.5,-1,-1,-1
28,362,Cole Palmer,7,1125,1080,3,20,1,15,NULL,5,23,31.6,35.7,34.0,0.72,129,439,630.2,523.2000000000002,537.0,13.41,1.85,1.4,-1,-1,-1
28,363,Máximo Perrone,13,1365,1360,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.25,1.5,-1,-1,-1
28,364,Kalvin Phillips,19,1100,1055,3,14,1,6,NULL,2,6,2.8,2.3,0.0,0.0,7,19,28.800000000000004,21.0,31.0,0.32,1.66,1.73,-1,-1,-1
28,365,Rodrigo Hernandez,13,1365,1360,3,15,2,11,NULL,14,67,101.8,77.3,29.0,0.65,108,501,727.5999999999999,631.6000000000001,384.0,7.9700000000000015,2.25,1.5,-1,-1,-1
28,366,Sergio Gómez,13,1365,1370,2,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,6,19,19.599999999999998,14.900000000000002,4.0,1.52,2.25,1.5,-1,-1,-1
28,367,Zack Steffen,13,1365,1370,1,15,2,11,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,2.25,1.5,-1,-1,-1
28,368,John Stones,13,1365,1370,2,15,2,11,NULL,18,62,66.4,27.9,45.0,-1.15,41,195,119.39999999999999,103.60000000000001,37.0,-5.799999999999999,2.25,1.5,-1,-1,-1
28,369,Kyle Walker,13,1365,1370,2,15,2,11,NULL,4,35,36.2,15.899999999999999,17.0,-0.21999999999999975,82,462,340.59999999999997,463.7,108.0,-19.59,2.25,1.5,-1,-1,-1
28,370,Alex Telles,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,371,Amad Diallo,14,1125,1130,3,12,1,9,NULL,1,3,5.2,2.1,8.0,0.03,2,10,12.600000000000001,14.6,31.0,0.21,1.91,1.62,-1,-1,-1
28,372,Antony Matheus dos Santos,14,1125,1130,3,12,1,9,NULL,3,6,2.4,0.30000000000000004,2.0,0.0,31,116,130.2,232.29999999999998,176.0,2.8499999999999996,1.91,1.62,-1,-1,-1
28,373,Bruno Borges Fernandes,14,1125,1130,3,12,1,9,NULL,20,74,112.6,127.3,109.0,1.47,94,445,659.3999999999999,1125.9,449.0,12.739999999999998,1.91,1.62,-1,-1,-1
28,374,Brandon Williams,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,375,Eric Bailly,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,376,Carlos Henrique Casimiro,14,1125,1130,3,12,1,9,NULL,6,44,95.0,24.4,25.0,0.19,32,160,315.6,154.29999999999998,180.0,3.01,1.91,1.62,-1,-1,-1
28,377,Diogo Dalot Teixeira,14,1125,1120,2,12,1,9,NULL,8,53,48.400000000000006,24.3,18.0,-3.41,77,455,506.59999999999997,397.00000000000006,133.0,-39.919999999999995,1.91,1.62,-1,-1,-1
28,378,Anthony Elanga,16,1100,1125,3,14,2,5,NULL,5,12,20.0,2.9,29.0,0.96,96,303,459.3999999999999,324.0,536.0,8.59,4.2,1.57,-1,-1,-1
28,379,Christian Eriksen,14,1125,1130,3,12,1,9,NULL,1,17,18.6,52.6,0.0,0.6,35,186,199.39999999999998,275.59999999999997,79.0,2.7600000000000007,1.91,1.62,-1,-1,-1
28,380,Álvaro Fernández Carreras,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,381,Frederico Rodrigues de Paula Santos,14,1125,1130,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,382,Alejandro Garnacho,14,1125,1130,3,12,1,9,NULL,13,41,23.599999999999998,60.199999999999996,71.0,0.53,85,250,380.0,460.3,672.0,7.260000000000001,1.91,1.62,-1,-1,-1
28,383,Hannibal Mejbri,14,1125,1130,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,11,34,48.2,29.8,13.0,0.51,1.91,1.62,-1,-1,-1
28,384,Tom Heaton,14,1125,1120,1,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,385,Dean Henderson,8,1070,1060,1,15,1,12,NULL,0,0,0.0,0.0,0.0,2.5,10,110,191.39999999999998,0.0,0.0,-11.219999999999999,1.75,1.67,-1,-1,-1
28,386,Victor Lindelöf,14,1125,1120,2,12,1,9,NULL,9,51,38.400000000000006,28.5,65.0,-3.41,46,232,233.2,121.8,63.0,-20.33,1.91,1.62,-1,-1,-1
28,387,Harry Maguire,14,1125,1120,2,12,1,9,NULL,6,23,59.6,23.4,55.0,1.39,56,251,343.20000000000005,84.5,129.0,-21.209999999999997,1.91,1.62,-1,-1,-1
28,388,Kobbie Mainoo,14,1125,1130,3,12,1,9,NULL,7,26,25.400000000000002,19.7,8.0,0.5700000000000001,33,156,197.0,122.89999999999999,42.0,0.89,1.91,1.62,-1,-1,-1
28,389,Tyrell Malacia,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,1.91,1.62,-1,-1,-1
28,390,Anthony Martial,14,1125,1130,4,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,25,73,67.2,85.0,97.0,1.3800000000000001,1.91,1.62,-1,-1,-1
28,391,Lisandro Martínez,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,12,116,129.79999999999998,44.900000000000006,2.0,-6.620000000000001,1.91,1.62,-1,-1,-1
28,392,Scott McTominay,14,1125,1130,3,12,1,9,NULL,5,17,29.8,30.900000000000002,10.0,0.09000000000000001,85,281,474.0,115.69999999999999,419.0,5.620000000000001,1.91,1.62,-1,-1,-1
28,393,Teden Mengi,12,1090,1120,2,15,2,8,NULL,3,25,36.8,0.5,6.0,-1.04,30,221,374.3999999999999,58.6,74.0,-34.16,4.33,1.67,-1,-1,-1
28,394,Facundo Pellistri Rebollo,14,1125,1130,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,13,36,47.0,19.300000000000004,66.0,0.9000000000000001,1.91,1.62,-1,-1,-1
28,395,Raphaël Varane,14,1125,1120,2,12,1,9,NULL,7,46,51.4,3.5999999999999996,2.0,-3.41,36,233,299.40000000000003,33.9,83.0,-20.889999999999997,1.91,1.62,-1,-1,-1
28,396,Marcus Rashford,14,1125,1130,3,12,1,9,NULL,17,56,81.2,16.7,66.0,1.2000000000000002,90,271,382.00000000000006,295.70000000000005,607.0,8.649999999999999,1.91,1.62,-1,-1,-1
28,397,Jadon Sancho,14,1125,1130,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,3,11,9.799999999999999,14.8,12.0,0.07,1.91,1.62,-1,-1,-1
28,398,Luke Shaw,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,31,195,197.20000000000002,199.29999999999998,29.0,-17.67,1.91,1.62,-1,-1,-1
28,399,Shola Shoretire,14,1125,1130,4,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,400,Donny van de Beek,14,1125,1130,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,1,3,0.0,10.3,6.0,0.07,1.91,1.62,-1,-1,-1
28,401,Aaron Wan-Bissaka,14,1125,1120,2,12,1,9,NULL,0,0,0.0,0.0,0.0,2.5,29,188,210.4,85.3,33.0,-15.209999999999997,1.91,1.62,-1,-1,-1
28,402,Miguel Almirón Rejala,15,1280,1210,3,20,2,7,NULL,3,5,3.4,4.8999999999999995,35.0,0.19,71,256,276.5999999999999,330.70000000000005,384.0,6.46,3.5,1.4,-1,-1,-1
28,403,Elliot Anderson,15,1280,1210,3,20,2,7,NULL,1,3,0.0,0.0,0.0,0.0,20,68,83.2,88.8,85.0,1.09,3.5,1.4,-1,-1,-1
28,404,Harrison Ashby,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,405,Sven Botman,15,1280,1355,2,20,2,7,NULL,4,30,28.6,1.2000000000000002,0.0,-0.41000000000000014,50,285,368.8,62.09999999999999,97.0,-27.41,3.5,1.4,-1,-1,-1
28,406,Bruno Guimarães Rodriguez Moura,15,1280,1210,3,20,2,7,NULL,8,39,26.2,63.900000000000006,6.0,1.04,88,423,547.4,621.9999999999999,305.0,7.0200000000000005,3.5,1.4,-1,-1,-1
28,407,Dan Burn,15,1280,1355,2,20,2,7,NULL,12,42,43.0,36.0,17.0,1.41,73,343,447.0,122.8,221.0,-30.67,3.5,1.4,-1,-1,-1
28,408,Karl Darlow,15,1280,1355,1,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,409,Martin Dubravka,15,1280,1355,1,20,2,7,NULL,7,27,22.2,0.0,0.0,1.7,42,249,415.3999999999999,10.0,0.0,-29.130000000000003,3.5,1.4,-1,-1,-1
28,410,Ryan Fraser,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,411,Mark Gillespie,15,1280,1355,1,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,412,Anthony Gordon,15,1280,1210,3,20,2,7,NULL,10,32,49.400000000000006,36.699999999999996,46.0,0.38,129,406,572.0000000000001,441.3,650.0,10.620000000000001,3.5,1.4,-1,-1,-1
28,413,Isaac Hayden,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,414,Jeff Hendrick,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,415,Alexander Isak,15,1280,1210,4,20,2,7,NULL,10,35,36.4,1.7999999999999998,50.0,0.76,89,337,438.79999999999995,168.29999999999995,587.0,12.100000000000001,3.5,1.4,-1,-1,-1
28,416,Joelinton Cássio Apolinário de Lira,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,41,180,247.8,248.8,165.0,2.87,3.5,1.4,-1,-1,-1
28,417,Emil Krafth,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,12,49,28.8,62.8,5.0,1.0799999999999998,3.5,1.4,-1,-1,-1
28,418,Garang Kuol,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,419,Jamaal Lascelles,15,1280,1355,2,20,2,7,NULL,1,3,1.4,0.5,0.0,2.21,45,209,233.00000000000003,35.400000000000006,69.0,-15.580000000000002,3.5,1.4,-1,-1,-1
28,420,Jamal Lewis,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,421,Sean Longstaff,15,1280,1210,3,20,2,7,NULL,5,14,20.6,6.4,0.0,0.01,75,299,382.4,241.49999999999997,277.0,5.679999999999999,3.5,1.4,-1,-1,-1
28,422,Javier Manquillo Gaitán,15,1280,1355,2,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,0,0,0.0,0.0,0.0,2.5,3.5,1.4,-1,-1,-1
28,423,Jacob Murphy,15,1280,1210,3,20,2,7,NULL,4,12,10.4,4.1,10.0,0.08,35,113,125.0,103.00000000000001,114.0,1.7500000000000002,3.5,1.4,-1,-1,-1
28,424,Nick Pope,15,1280,1355,1,20,2,7,NULL,0,0,0.0,0.0,0.0,2.5,56,268,297.4,0.0,4.0,-12.200000000000003,3.5,1.4,-1,-1,-1
28,425,Matt Ritchie,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,12,37,52.0,5.7,87.0,0.86,3.5,1.4,-1,-1,-1
28,426,Allan Saint-Maximin,15,1280,1210,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
