gameweek,player_id,player_name,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,opposition_name,recent_points,recent_bps,recent_influence,recent_creativity,recent_threat,recent_xg,recent_xa,recent_xgi,recent_xgc,season_points,season_bps,season_influence,season_creativity,season_threat,season_xg,season_xa,season_xgi,season_xgc,win_odds,>2.5,minutes,fpl_points,over_four_fpl_points
28,669,Radek Vítek,14,1125,1220,1130,1210,1120,1230,1,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,670,Filip Marschall,2,1160,1285,1140,1220,1180,1350,1,13,1,18,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.29,-1,-1,-1
28,671,Bashir Humphreys,7,1125,1190,1080,1150,1170,1230,2,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,672,Nicolò Zaniolo,2,1160,1285,1140,1220,1180,1350,3,13,1,18,NULL,1,2,4.0,10.3,4.0,0.0,0.04,0.04,0.13,20,5,77.2,93.79999999999998,230.0,1.68,0.5800000000000001,2.26,8.09,2.3,1.29,-1,-1,-1
28,673,Tyler Adams,3,1100,1100,1055,1130,1145,1075,3,15,1,17,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.44,-1,-1,-1
28,674,Hannes Delcroix,6,1045,1050,1050,1050,1040,1050,2,14,2,19,NULL,0,15,18.8,14.4,0.0,0.0,0.03,0.03,2.42,7,84,98.79999999999998,57.699999999999996,42.0,0.35,0.12,0.4700000000000001,14.99,4.75,1.73,-1,-1,-1
28,675,Aaron Ramsey,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,1,0,0.0,0.3,4.0,0.08,0.0,0.07,1.03,18,62,51.2,28.000000000000004,53.0,0.35000000000000003,0.48000000000000004,0.8200000000000001,11.330000000000002,4.75,1.73,-1,-1,-1
28,676,Konstantinos Mavropanos,19,1100,1145,1055,1140,1150,1150,2,14,1,6,NULL,3,28,42.2,1.1,4.0,0.15,0.0,0.15,3.85,34,161,203.60000000000002,19.099999999999998,66.0,0.5700000000000001,0.060000000000000005,0.63,17.740000000000002,1.66,1.73,-1,-1,-1
28,677,Deivid Washington de Souza Eugênio,7,1125,1190,1080,1150,1170,1230,4,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.1,4.0,0.47,0.0,0.47,1.64,1.85,1.4,-1,-1,-1
28,678,Jérémy Doku,13,1355,1365,1350,1360,1360,1370,3,15,2,11,NULL,5,25,27.6,75.6,125.0,0.29000000000000004,0.6799999999999999,0.97,2.2600000000000002,61,270,351.79999999999995,478.50000000000006,543.0,1.3699999999999999,4.109999999999999,5.48,11.59,2.25,1.5,-1,-1,-1
28,679,Gonzalo Montiel,16,1065,1100,1050,1125,1080,1080,2,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,110,130.79999999999998,67.7,17.0,0.09,0.27,0.36000000000000004,6.200000000000001,4.2,1.57,-1,-1,-1
28,680,Eddie Beach,7,1125,1190,1080,1150,1170,1230,1,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,681,Diego Manuel Jadon da Silva Moreira,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,682,Joseph Johnson,12,1055,1090,1020,1060,1090,1120,2,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,683,Luke Harris,10,1055,1175,1050,1180,1060,1170,3,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3.2,0.7,17.0,0.28,0.01,0.29,2.26,2.87,1.8,-1,-1,-1
28,684,Ethan Brierley,4,1100,1100,1110,1055,1090,1150,3,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.4,-1,-1,-1
28,685,Daniel Gore,14,1125,1220,1130,1210,1120,1230,3,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,686,Oliwier Zych,2,1160,1285,1140,1220,1180,1350,1,13,1,18,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.29,-1,-1,-1
28,687,Đorđe Petrović,7,1125,1190,1080,1150,1170,1230,1,20,1,15,NULL,4,30,53.8,0.0,0.0,0.0,0.0,0.0,4.74,35,196,297.8,0.0,0.0,0.0,0.0,0.0,16.380000000000003,1.85,1.4,-1,-1,-1
28,688,Timothy Castagne,10,1055,1175,1050,1180,1060,1170,2,15,2,20,NULL,13,57,65.2,41.2,8.0,0.0,0.17,0.17,4.49,66,343,327.8,227.30000000000004,152.0,1.02,1.11,2.13,29.15,2.87,1.8,-1,-1,-1
28,689,Mohammed Kudus,19,1100,1145,1055,1140,1150,1150,3,14,1,6,NULL,11,45,55.6,74.6,77.0,0.76,0.61,1.37,6.23,95,322,430.59999999999997,289.1,342.0,2.9400000000000004,2.29,5.2299999999999995,27.62,1.66,1.73,-1,-1,-1
28,690,Carlos Baleba,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,1,12,11.6,4.3,6.0,0.05,0.01,0.06,0.78,16,90,111.0,76.69999999999999,30.0,0.45,0.09999999999999999,0.54,12.24,1.75,1.57,-1,-1,-1
28,691,Norberto Bercique Gomes Betuncal,9,1095,1100,1125,1125,1065,1080,4,12,2,14,NULL,5,13,44.0,13.0,92.0,1.5,0.05,1.55,1.54,32,63,109.4,121.59999999999998,294.0,4.43,0.18,4.609999999999999,11.02,3.9,1.62,-1,-1,-1
28,692,Steven Benda,10,1055,1175,1050,1180,1060,1170,1,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.8,-1,-1,-1
28,693,Luke Thomas,17,1030,1040,1045,1020,1020,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,80,127.80000000000001,53.9,64.0,0.53,0.18000000000000002,0.7100000000000002,21.700000000000003,8.0,1.44,-1,-1,-1
28,694,Han-Noah Massengo,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,2.8000000000000003,0.1,0.0,0.0,0.0,0.0,0.72,4.75,1.73,-1,-1,-1
28,695,Altay Bayindir,14,1125,1220,1130,1210,1120,1230,1,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,696,Murillo Santiago Costa dos Santos,16,1065,1100,1050,1125,1080,1080,2,14,2,5,NULL,7,40,43.8,0.8,9.0,0.24,0.02,0.26,4.55,42,321,459.0,81.20000000000002,106.0,1.13,0.54,1.6700000000000002,30.200000000000003,4.2,1.57,-1,-1,-1
28,697,Santiago Bueno,20,1100,1100,1085,1105,1115,1100,2,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,35,49.0,0.9,0.0,0.0,0.0,0.0,5.75,2.45,1.8,-1,-1,-1
28,698,Enso González,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,699,Clément Lenglet,2,1160,1285,1140,1220,1180,1350,2,13,1,18,NULL,4,45,54.2,3.0999999999999996,11.0,0.16999999999999998,0.01,0.18,6.26,24,172,188.00000000000003,39.99999999999999,64.0,0.7100000000000001,0.51,1.2200000000000002,15.49,2.3,1.29,-1,-1,-1
28,700,Anssumane Fati Vieira,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,6,17,9.8,16.6,57.0,0.31,0.12000000000000001,0.43,1.62,29,76,109.00000000000001,82.19999999999999,241.0,3.1300000000000003,0.48000000000000004,3.61,6.120000000000001,1.75,1.57,-1,-1,-1
28,701,Saman Ghoddos,4,1100,1100,1110,1055,1090,1150,3,17,2,1,NULL,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.94,23,114,132.0,162.4,45.0,0.3,0.94,1.2400000000000002,11.709999999999999,12.0,1.4,-1,-1,-1
28,702,Ashley Phillips,18,1170,1230,1110,1150,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,703,Jonny Evans,14,1125,1220,1130,1210,1120,1230,2,12,1,9,NULL,3,23,48.8,0.3,0.0,0.0,0.01,0.01,3.5,38,214,225.00000000000003,56.6,19.0,0.06,0.25,0.31000000000000005,20.45,1.91,1.62,-1,-1,-1
28,704,Nathan Fraser,20,1100,1100,1085,1105,1115,1100,4,15,1,10,NULL,1,2,2.0,0.3,7.0,0.08,0.0,0.08,0.77,2,7,10.8,12.700000000000001,7.0,0.08,0.03,0.11,2.02,2.45,1.8,-1,-1,-1
28,705,Luis Sinisterra,3,1100,1100,1055,1130,1145,1075,3,15,1,17,NULL,1,3,0.0,1.0,4.0,0.0,0.0,0.0,0.0,40,130,194.79999999999998,182.0,244.0,1.9900000000000004,0.8500000000000001,2.8400000000000003,9.48,1.33,1.44,-1,-1,-1
28,706,Mike Trésor,6,1045,1050,1050,1050,1040,1050,3,14,2,19,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,68,43.400000000000006,109.7,24.0,0.37,0.54,0.9100000000000001,9.669999999999998,4.75,1.73,-1,-1,-1
28,707,Fodé Ballo-Touré,10,1055,1175,1050,1180,1060,1170,2,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,13.399999999999999,2.1,2.0,0.0,0.0,0.0,0.8,2.87,1.8,-1,-1,-1
28,708,Ryan Gravenberch,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,3,17,31.4,26.6,17.0,0.07,0.21,0.28,2.25,28,107,120.0,152.9,146.0,1.5300000000000002,0.91,2.4400000000000004,12.27,2.87,1.5,-1,-1,-1
28,709,Sofyan Amrabat,14,1125,1220,1130,1210,1120,1230,3,12,1,9,NULL,2,4,4.2,0.3,0.0,0.0,0.0,0.0,0.18,17,83,104.2,66.1,4.0,0.05,0.22999999999999998,0.28,11.29,1.91,1.62,-1,-1,-1
28,710,Odysseas Vlachodimos,16,1065,1100,1050,1125,1080,1080,1,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,79,101.8,10.0,0.0,0.0,0.01,0.01,7.48,4.2,1.57,-1,-1,-1
28,711,Andrew Omobamidele,16,1065,1100,1050,1125,1080,1080,2,14,2,5,NULL,4,14,41.0,0.5,0.0,0.0,0.0,0.0,3.7399999999999998,7,51,100.0,12.100000000000001,2.0,0.0,0.01,0.01,7.219999999999999,4.2,1.57,-1,-1,-1
28,712,Nicolás Domínguez,16,1065,1100,1050,1125,1080,1080,3,14,2,5,NULL,10,43,58.8,25.1,15.0,0.21000000000000002,0.18000000000000002,0.39,5.33,59,230,308.6,143.39999999999998,167.0,1.2000000000000002,1.06,2.2600000000000002,19.770000000000003,4.2,1.57,-1,-1,-1
28,713,Ibrahim Sangaré,16,1065,1100,1050,1125,1080,1080,3,14,2,5,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,66,133.20000000000002,95.6,36.0,0.6100000000000001,0.36000000000000004,0.97,12.67,4.2,1.57,-1,-1,-1
28,714,Divock Origi,16,1065,1100,1050,1125,1080,1080,4,14,2,5,NULL,7,25,25.2,48.6,5.0,0.03,0.41000000000000003,0.44000000000000006,2.8600000000000003,16,49,37.8,77.79999999999998,36.0,0.28,0.5900000000000001,0.8700000000000001,6.98,4.2,1.57,-1,-1,-1
28,715,Jean-Ricner Bellegarde,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,4,13,15.6,47.1,36.0,0.33,0.07,0.4,2.82,37,129,181.40000000000003,156.0,155.0,1.1500000000000001,0.7500000000000002,1.9,19.060000000000002,2.45,1.8,-1,-1,-1
28,716,Alfie Gilchrist,7,1125,1190,1080,1150,1170,1230,2,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,10.0,0.9,0.0,0.0,0.01,0.01,1.28,1.85,1.4,-1,-1,-1
28,717,Ronnie Stutter,7,1125,1190,1080,1150,1170,1230,4,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,718,Alex Matos,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,719,Mackenzie Hunt,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.62,-1,-1,-1
28,720,Ademola Ola-Adebomi,8,1070,1100,1080,1120,1060,1085,4,15,1,12,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.67,-1,-1,-1
28,721,David Ozoh,8,1070,1100,1080,1120,1060,1085,3,15,1,12,NULL,2,6,0.0,0.3,0.0,0.0,0.0,0.0,0.02,7,24,22.8,3.7,0.0,0.0,0.01,0.01,2.5399999999999996,1.75,1.67,-1,-1,-1
28,722,Jamie Donley,18,1170,1230,1110,1150,1230,1310,4,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3.0,0.0,0.0,0.0,0.0,0.0,0.52,2.6,1.29,-1,-1,-1
28,723,Josh Brooking,7,1125,1190,1080,1150,1170,1230,2,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,724,Jadan Raymond,8,1070,1100,1080,1120,1060,1085,3,15,1,12,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.67,-1,-1,-1
28,725,Ji-Soo Kim,4,1100,1100,1110,1055,1090,1150,2,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.4,-1,-1,-1
28,726,Luke Chambers,11,1240,1370,1210,1350,1270,1390,2,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,727,Andros Townsend,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,2,7,7.0,25.2,12.0,0.19,0.03,0.22,3.83,45,150,153.6,196.4,120.0,1.38,1.4900000000000002,2.8700000000000006,18.05,4.33,1.67,-1,-1,-1
28,728,Callum Scanlon,11,1240,1370,1210,1350,1270,1390,2,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,729,Jayden Luker,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,730,Ryan Oné,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.3,0.0,0.0,0.0,0.0,1.28,8.0,1.44,-1,-1,-1
28,731,Jili Buyabu,17,1030,1040,1045,1020,1020,1060,2,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.44,-1,-1,-1
28,732,Devan Tanton,10,1055,1175,1050,1180,1060,1170,2,15,2,20,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.8,-1,-1,-1
28,733,Valintino Adedokun,4,1100,1100,1110,1055,1090,1150,2,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.4,-1,-1,-1
28,734,Zack Nelson,12,1055,1090,1020,1060,1090,1120,3,15,2,8,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,1.67,-1,-1,-1
28,735,Charles Sagoe,1,1350,1365,1370,1370,1330,1360,3,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,-1,-1,-1
28,736,Reuell Walters,1,1350,1365,1370,1370,1330,1360,2,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,-1,-1,-1
28,737,Bradley Ibrahim,1,1350,1365,1370,1370,1330,1360,3,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,-1,-1,-1
28,738,Amadou Diallo,15,1105,1280,1050,1210,1160,1355,3,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,739,Ben Parkinson,15,1105,1280,1050,1210,1160,1355,4,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2.0,0.0,0.0,0.0,0.0,0.0,1.76,3.5,1.4,-1,-1,-1
28,740,Alfie Dorrington,18,1170,1230,1110,1150,1230,1310,2,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,741,Mark O’Mahony,5,1100,1210,1070,1180,1135,1240,4,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.57,-1,-1,-1
28,742,Benicio Baker-Boaitey,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,4.6,1.6,0.0,0.0,0.03,0.03,0.45999999999999996,1.75,1.57,-1,-1,-1
28,743,Treymaurice Nyoni,11,1240,1370,1210,1350,1270,1390,3,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,744,Myles Peart-Harris,4,1100,1100,1110,1055,1090,1150,3,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2.2,10.9,2.0,0.0,0.0,0.0,0.07,12.0,1.4,-1,-1,-1
28,745,Michael Ndiweni,15,1105,1280,1050,1210,1160,1355,4,20,2,7,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.4,-1,-1,-1
28,746,Ben Jackson,5,1100,1210,1070,1180,1135,1240,2,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.57,-1,-1,-1
28,747,Joshua Duffus,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.57,-1,-1,-1
28,748,Joe Hugill,14,1125,1220,1130,1210,1120,1230,4,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,749,Matthew Whittingham,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,750,Tawanda Chirewa,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,1,3,2.4,18.3,4.0,0.08,0.01,0.09,0.19,2,6,7.6,18.6,4.0,0.08,0.01,0.09,0.22,2.45,1.8,-1,-1,-1
28,751,Justin Hubner,20,1100,1100,1085,1105,1115,1100,2,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,752,Vincent Angelini,4,1100,1100,1110,1055,1090,1150,1,17,2,1,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.4,-1,-1,-1
28,753,Leigh Kavanagh,5,1100,1210,1070,1180,1135,1240,2,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.57,-1,-1,-1
28,754,Yago de Santiago Alonso,18,1170,1230,1110,1150,1230,1310,3,13,2,2,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.29,-1,-1,-1
28,755,Luca Barrington,5,1100,1210,1070,1180,1135,1240,3,14,1,16,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.57,-1,-1,-1
28,756,Marcelo de Araújo Pitaluga Filho,11,1240,1370,1210,1350,1270,1390,1,15,1,13,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,1.5,-1,-1,-1
28,757,Conor Bradley,11,1240,1370,1210,1350,1270,1390,2,15,1,13,NULL,12,63,49.0,70.6,55.0,0.35,0.32,0.67,2.54,41,149,160.8,144.5,100.0,0.71,0.8,1.51,3.3600000000000003,2.87,1.5,-1,-1,-1
28,758,Leo Castledine,7,1125,1190,1080,1150,1170,1230,3,20,1,15,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,1.4,-1,-1,-1
28,759,Sydie Peck,17,1030,1040,1045,1020,1020,1060,3,15,2,3,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.1,0.0,0.0,0.0,0.0,0.12,8.0,1.44,-1,-1,-1
28,760,Jenson Metcalfe,9,1095,1100,1125,1125,1065,1080,3,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.62,-1,-1,-1
28,761,Elijah Campbell,9,1095,1100,1125,1125,1065,1080,2,12,2,14,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.62,-1,-1,-1
28,762,Mahamadou Susoho,13,1355,1365,1350,1360,1360,1370,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.5,-1,-1,-1
28,763,Tayo Adaramola,8,1070,1100,1080,1120,1060,1085,2,15,1,12,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.67,-1,-1,-1
28,764,Myles Lewis-Skelly,1,1350,1365,1370,1370,1330,1360,3,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,-1,-1,-1
28,765,Sam Proctor,2,1160,1285,1140,1220,1180,1350,1,13,1,18,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.29,-1,-1,-1
28,766,Willy Kambwala,14,1125,1220,1130,1210,1120,1230,2,12,1,9,NULL,0,3,0.4,0.0,0.0,0.0,0.0,0.0,0.44,2,16,18.4,1.4,0.0,0.0,0.01,0.01,1.8,1.91,1.62,-1,-1,-1
28,767,Tommi O'Reilly,2,1160,1285,1140,1220,1180,1350,3,13,1,18,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.29,-1,-1,-1
28,768,Rhys Bennett,14,1125,1220,1130,1210,1120,1230,2,12,1,9,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.62,-1,-1,-1
28,769,Owen Hesketh,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,770,Ty Barnett,20,1100,1100,1085,1105,1115,1100,3,15,1,10,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.8,-1,-1,-1
28,771,Micah Hamilton,13,1355,1365,1350,1360,1360,1370,3,15,2,11,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.5,-1,-1,-1
28,772,Ethan Nwaneri,1,1350,1365,1370,1370,1330,1360,3,17,1,4,NULL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2.0,12.3,4.0,0.0,0.05,0.05,0.13,1.2,1.4,-1,-1,-1
