gameweek,player_id,team_id,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,position_id,kickoff_time,home_or_away_id,opposition_id,recent_points,recent_minutes,win_odds,>2.5,fpl_points,over_four_fpl_points
7,19,1,1220,1260,1270,1280,1170,1240,3,14,2,3,18,270,1.53,1.53,9,1
7,20,1,1220,1260,1270,1280,1170,1240,2,14,2,3,9,270,1.53,1.53,6,1
7,21,12,1065,1080,1050,1080,1080,1090,3,14,2,9,2,74,6.5,2.05,0,0
7,22,1,1220,1260,1270,1280,1170,1240,3,14,2,3,0,0,1.53,1.53,1,0
7,23,16,1065,1100,1050,1120,1080,1100,2,13,1,4,1,55,2.75,2.1,0,0
7,24,1,1220,1260,1270,1280,1170,1240,2,14,2,3,0,0,1.53,1.53,0,0
7,25,1,1220,1260,1270,1280,1170,1240,2,14,2,3,2,24,1.53,1.53,1,0
7,26,1,1220,1260,1270,1280,1170,1240,3,14,2,3,12,111,1.53,1.53,0,0
7,27,17,1045,1060,1050,1050,1040,1070,2,14,2,19,0,4,7.0,1.67,1,0
7,28,16,1065,1100,1050,1120,1080,1100,1,13,1,4,10,270,2.75,2.1,3,0
7,29,1,1220,1260,1270,1280,1170,1240,2,14,2,3,10,270,1.53,1.53,14,1
7,30,1,1220,1260,1270,1280,1170,1240,3,14,2,3,0,0,1.53,1.53,0,0
7,31,1,1220,1260,1270,1280,1170,1240,2,14,2,3,10,188,1.53,1.53,6,1
7,32,2,1130,1235,1120,1220,1130,1250,2,11,1,5,0,0,2.55,1.44,0,0
7,33,17,1045,1060,1050,1050,1040,1070,4,14,2,19,13,164,7.0,1.67,2,0
7,34,2,1130,1235,1120,1220,1130,1250,3,11,1,5,6,79,2.55,1.44,0,0
7,35,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,0,0
7,36,2,1130,1235,1120,1220,1130,1250,2,11,1,5,17,270,2.55,1.44,6,1
7,37,2,1130,1235,1120,1220,1130,1250,2,11,1,5,0,0,2.55,1.44,0,0
7,38,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,0,0
7,39,2,1130,1235,1120,1220,1130,1250,4,11,1,5,0,0,2.55,1.44,0,0
7,40,2,1130,1235,1120,1220,1130,1250,3,11,1,5,1,1,2.55,1.44,0,0
7,41,2,1130,1235,1120,1220,1130,1250,2,11,1,5,3,108,2.55,1.44,0,0
7,42,2,1130,1235,1120,1220,1130,1250,2,11,1,5,11,260,2.55,1.44,1,0
7,43,2,1130,1235,1120,1220,1130,1250,3,11,1,5,14,246,2.55,1.44,8,1
7,44,2,1130,1235,1120,1220,1130,1250,4,11,1,5,7,40,2.55,1.44,0,0
7,45,2,1130,1235,1120,1220,1130,1250,2,11,1,5,0,0,2.55,1.44,0,0
7,46,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,0,0
7,47,2,1130,1235,1120,1220,1130,1250,3,11,1,5,5,237,2.55,1.44,2,0
7,48,2,1130,1235,1120,1220,1130,1250,2,11,1,5,5,270,2.55,1.44,1,0
7,49,2,1130,1235,1120,1220,1130,1250,1,11,1,5,3,180,2.55,1.44,2,0
7,50,2,1130,1235,1120,1220,1130,1250,3,11,1,5,5,250,2.55,1.44,5,1
7,51,2,1130,1235,1120,1220,1130,1250,2,11,1,5,0,0,2.55,1.44,0,0
7,52,12,1065,1080,1050,1080,1080,1090,3,14,2,9,4,270,6.5,2.05,3,0
7,53,2,1130,1235,1120,1220,1130,1250,1,11,1,5,2,90,2.55,1.44,0,0
7,54,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,0,0
7,55,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,6,1
7,56,2,1130,1235,1120,1220,1130,1250,3,11,1,5,0,0,2.55,1.44,0,0
7,57,2,1130,1235,1120,1220,1130,1250,1,11,1,5,0,0,2.55,1.44,0,0
7,58,2,1130,1235,1120,1220,1130,1250,3,11,1,5,3,54,2.55,1.44,1,0
7,59,2,1130,1235,1120,1220,1130,1250,3,11,1,5,1,9,2.55,1.44,0,0
7,60,2,1130,1235,1120,1220,1130,1250,4,11,1,5,12,247,2.55,1.44,23,1
7,61,2,1130,1235,1120,1220,1130,1250,4,11,1,5,0,0,2.55,1.44,0,0
7,62,3,1095,1100,1070,1120,1130,1110,3,14,1,1,1,30,5.5,1.53,0,0
7,63,3,1095,1100,1070,1120,1130,1110,3,14,1,1,7,265,5.5,1.53,2,0
7,64,3,1095,1100,1070,1120,1130,1110,3,14,1,1,10,48,5.5,1.53,0,0
7,65,3,1095,1100,1070,1120,1130,1110,3,14,1,1,6,233,5.5,1.53,2,0
7,66,3,1095,1100,1070,1120,1130,1110,3,14,1,1,6,225,5.5,1.53,2,0
7,67,3,1095,1100,1070,1120,1130,1110,3,14,1,1,0,0,5.5,1.53,0,0
7,68,3,1095,1100,1070,1120,1130,1110,2,14,1,1,0,0,5.5,1.53,0,0
7,69,3,1095,1100,1070,1120,1130,1110,2,14,1,1,0,0,5.5,1.53,0,0
7,70,3,1095,1100,1070,1120,1130,1110,2,14,1,1,8,180,5.5,1.53,0,0
7,71,3,1095,1100,1070,1120,1130,1110,3,14,1,1,0,0,5.5,1.53,0,0
7,72,3,1095,1100,1070,1120,1130,1110,3,14,1,1,4,156,5.5,1.53,1,0
7,73,3,1095,1100,1070,1120,1130,1110,3,14,1,1,0,0,5.5,1.53,0,0
7,74,3,1095,1100,1070,1120,1130,1110,3,14,1,1,0,0,5.5,1.53,0,0
7,75,3,1095,1100,1070,1120,1130,1110,2,14,1,1,1,3,5.5,1.53,0,0
7,76,3,1095,1100,1070,1120,1130,1110,4,14,1,1,1,4,5.5,1.53,0,0
7,77,3,1095,1100,1070,1120,1130,1110,1,14,1,1,13,270,5.5,1.53,1,0
7,78,3,1095,1100,1070,1120,1130,1110,3,14,1,1,3,62,5.5,1.53,1,0
7,79,3,1095,1100,1070,1120,1130,1110,3,14,1,1,0,0,5.5,1.53,0,0
7,80,3,1095,1100,1070,1120,1130,1110,1,14,1,1,0,0,5.5,1.53,0,0
7,81,3,1095,1100,1070,1120,1130,1110,3,14,1,1,1,45,5.5,1.53,1,0
7,82,3,1095,1100,1070,1120,1130,1110,4,14,1,1,3,131,5.5,1.53,1,0
7,83,3,1095,1100,1070,1120,1130,1110,2,14,1,1,5,106,5.5,1.53,0,0
7,84,3,1095,1100,1070,1120,1130,1110,2,14,1,1,0,0,5.5,1.53,1,0
7,85,3,1095,1100,1070,1120,1130,1110,4,14,1,1,11,270,5.5,1.53,2,0
7,86,3,1095,1100,1070,1120,1130,1110,3,14,1,1,7,91,5.5,1.53,1,0
7,87,3,1095,1100,1070,1120,1130,1110,3,14,1,1,1,30,5.5,1.53,0,0
7,88,3,1095,1100,1070,1120,1130,1110,1,14,1,1,0,0,5.5,1.53,0,0
7,89,3,1095,1100,1070,1120,1130,1110,2,14,1,1,8,270,5.5,1.53,0,0
7,90,4,1120,1155,1120,1130,1120,1180,2,13,2,16,1,9,2.7,2.1,2,0
7,91,4,1120,1155,1120,1130,1120,1180,1,13,2,16,0,0,2.7,2.1,0,0
7,92,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,93,4,1120,1155,1120,1130,1120,1180,2,13,2,16,0,0,2.7,2.1,0,0
7,94,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,95,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,96,4,1120,1155,1120,1130,1120,1180,2,13,2,16,7,189,2.7,2.1,2,0
7,97,4,1120,1155,1120,1130,1120,1180,1,13,2,16,0,0,2.7,2.1,0,0
7,98,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,99,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,100,4,1120,1155,1120,1130,1120,1180,4,13,2,16,0,0,2.7,2.1,0,0
7,101,4,1120,1155,1120,1130,1120,1180,1,13,2,16,7,270,2.7,2.1,2,0
7,102,4,1120,1155,1120,1130,1120,1180,2,13,2,16,0,0,2.7,2.1,0,0
7,103,4,1120,1155,1120,1130,1120,1180,2,13,2,16,4,221,2.7,2.1,0,0
7,104,4,1120,1155,1120,1130,1120,1180,2,13,2,16,4,252,2.7,2.1,1,0
7,105,4,1120,1155,1120,1130,1120,1180,3,13,2,16,6,231,2.7,2.1,2,0
7,106,4,1120,1155,1120,1130,1120,1180,3,13,2,16,14,241,2.7,2.1,6,1
7,107,4,1120,1155,1120,1130,1120,1180,3,13,2,16,3,37,2.7,2.1,2,0
7,108,4,1120,1155,1120,1130,1120,1180,3,13,2,16,12,270,2.7,2.1,2,0
7,109,4,1120,1155,1120,1130,1120,1180,2,13,2,16,3,151,2.7,2.1,0,0
7,110,4,1120,1155,1120,1130,1120,1180,3,13,2,16,8,251,2.7,2.1,9,1
7,111,4,1120,1155,1120,1130,1120,1180,3,13,2,16,3,55,2.7,2.1,0,0
7,112,4,1120,1155,1120,1130,1120,1180,2,13,2,16,5,270,2.7,2.1,2,0
7,113,1,1220,1260,1270,1280,1170,1240,1,14,2,3,8,90,1.53,1.53,6,1
7,114,4,1120,1155,1120,1130,1120,1180,2,13,2,16,1,48,2.7,2.1,1,0
7,115,4,1120,1155,1120,1130,1120,1180,3,13,2,16,15,167,2.7,2.1,0,0
7,116,4,1120,1155,1120,1130,1120,1180,1,13,2,16,0,0,2.7,2.1,0,0
7,117,4,1120,1155,1120,1130,1120,1180,4,13,2,16,0,0,2.7,2.1,0,0
7,118,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,119,4,1120,1155,1120,1130,1120,1180,4,13,2,16,5,270,2.7,2.1,2,0
7,120,4,1120,1155,1120,1130,1120,1180,3,13,2,16,0,0,2.7,2.1,0,0
7,121,4,1120,1155,1120,1130,1120,1180,2,13,2,16,0,0,2.7,2.1,0,0
7,122,5,1130,1185,1100,1120,1160,1250,3,11,2,2,7,103,2.55,1.44,1,0
7,123,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,124,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,125,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,126,7,1125,1170,1100,1180,1160,1180,3,19,2,10,5,166,2.05,1.98,3,0
7,127,5,1130,1185,1100,1120,1160,1250,4,11,2,2,0,0,2.55,1.44,0,0
7,128,5,1130,1185,1100,1120,1160,1250,3,11,2,2,2,89,2.55,1.44,0,0
7,129,5,1130,1185,1100,1120,1160,1250,2,11,2,2,5,270,2.55,1.44,-2,0
7,130,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,131,5,1130,1185,1100,1120,1160,1250,2,11,2,2,3,180,2.55,1.44,-2,0
7,132,5,1130,1185,1100,1120,1160,1250,4,11,2,2,20,175,2.55,1.44,1,0
7,133,5,1130,1185,1100,1120,1160,1250,3,11,2,2,13,148,2.55,1.44,2,0
7,134,5,1130,1185,1100,1120,1160,1250,3,11,2,2,23,268,2.55,1.44,0,0
7,135,5,1130,1185,1100,1120,1160,1250,4,11,2,2,10,132,2.55,1.44,4,0
7,136,5,1130,1185,1100,1120,1160,1250,2,11,2,2,0,0,2.55,1.44,0,0
7,137,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,138,5,1130,1185,1100,1120,1160,1250,3,11,2,2,4,102,2.55,1.44,0,0
7,139,5,1130,1185,1100,1120,1160,1250,2,11,2,2,7,89,2.55,1.44,0,0
7,140,5,1130,1185,1100,1120,1160,1250,3,11,2,2,5,151,2.55,1.44,2,0
7,141,5,1130,1185,1100,1120,1160,1250,1,11,2,2,0,0,2.55,1.44,0,0
7,142,5,1130,1185,1100,1120,1160,1250,3,11,2,2,3,93,2.55,1.44,0,0
7,143,5,1130,1185,1100,1120,1160,1250,3,11,2,2,8,270,2.55,1.44,1,0
7,144,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,145,7,1125,1170,1100,1180,1160,1180,1,19,2,10,18,270,2.05,1.98,7,1
7,146,5,1130,1185,1100,1120,1160,1250,3,11,2,2,0,0,2.55,1.44,0,0
7,147,5,1130,1185,1100,1120,1160,1250,1,11,2,2,0,0,2.55,1.44,0,0
7,148,5,1130,1185,1100,1120,1160,1250,1,11,2,2,3,90,2.55,1.44,0,0
7,149,5,1130,1185,1100,1120,1160,1250,4,11,2,2,0,0,2.55,1.44,0,0
7,150,5,1130,1185,1100,1120,1160,1250,2,11,2,2,3,180,2.55,1.44,0,0
7,151,5,1130,1185,1100,1120,1160,1250,2,11,2,2,8,198,2.55,1.44,-1,0
7,152,5,1130,1185,1100,1120,1160,1250,1,11,2,2,4,180,2.55,1.44,0,0
7,153,5,1130,1185,1100,1120,1160,1250,2,11,2,2,1,90,2.55,1.44,-1,0
7,154,5,1130,1185,1100,1120,1160,1250,4,11,2,2,8,122,2.55,1.44,0,0
7,155,5,1130,1185,1100,1120,1160,1250,4,11,2,2,0,0,2.55,1.44,0,0
7,156,6,1070,1080,1080,1060,1060,1060,3,14,2,15,0,0,9.0,1.53,0,0
7,157,6,1070,1080,1080,1060,1060,1060,2,14,2,15,3,270,9.0,1.53,3,0
7,158,6,1070,1080,1080,1060,1060,1060,3,14,2,15,0,0,9.0,1.53,0,0
7,159,6,1070,1080,1080,1060,1060,1060,3,14,2,15,1,45,9.0,1.53,0,0
7,160,6,1070,1080,1080,1060,1060,1060,2,14,2,15,2,160,9.0,1.53,2,0
7,161,6,1070,1080,1080,1060,1060,1060,3,14,2,15,7,135,9.0,1.53,4,0
7,162,6,1070,1080,1080,1060,1060,1060,3,14,2,15,0,0,9.0,1.53,0,0
7,163,6,1070,1080,1080,1060,1060,1060,3,14,2,15,1,16,9.0,1.53,0,0
7,164,6,1070,1080,1080,1060,1060,1060,3,14,2,15,0,0,9.0,1.53,0,0
7,165,6,1070,1080,1080,1060,1060,1060,3,14,2,15,7,270,9.0,1.53,4,0
7,166,6,1070,1080,1080,1060,1060,1060,2,14,2,15,0,0,9.0,1.53,0,0
7,167,6,1070,1080,1080,1060,1060,1060,2,14,2,15,0,0,9.0,1.53,0,0
7,168,6,1070,1080,1080,1060,1060,1060,4,14,2,15,15,260,9.0,1.53,9,1
7,169,6,1070,1080,1080,1060,1060,1060,1,14,2,15,0,0,9.0,1.53,0,0
7,170,6,1070,1080,1080,1060,1060,1060,3,14,2,15,6,152,9.0,1.53,0,0
7,171,6,1070,1080,1080,1060,1060,1060,2,14,2,15,0,0,9.0,1.53,0,0
7,172,6,1070,1080,1080,1060,1060,1060,1,14,2,15,0,0,9.0,1.53,0,0
7,173,6,1070,1080,1080,1060,1060,1060,2,14,2,15,1,180,9.0,1.53,0,0
7,174,6,1070,1080,1080,1060,1060,1060,4,14,2,15,0,0,9.0,1.53,0,0
7,175,6,1070,1080,1080,1060,1060,1060,1,14,2,15,0,0,9.0,1.53,0,0
7,176,6,1070,1080,1080,1060,1060,1060,2,14,2,15,2,270,9.0,1.53,5,1
7,177,6,1070,1080,1080,1060,1060,1060,4,14,2,15,1,9,9.0,1.53,2,0
7,178,6,1070,1080,1080,1060,1060,1060,2,14,2,15,2,90,9.0,1.53,1,0
7,179,6,1070,1080,1080,1060,1060,1060,2,14,2,15,0,0,9.0,1.53,0,0
7,180,6,1070,1080,1080,1060,1060,1060,3,14,2,15,0,0,9.0,1.53,0,0
7,181,6,1070,1080,1080,1060,1060,1060,1,14,2,15,0,0,9.0,1.53,0,0
7,182,6,1070,1080,1080,1060,1060,1060,2,14,2,15,0,0,9.0,1.53,1,0
7,183,6,1070,1080,1080,1060,1060,1060,4,14,2,15,0,0,9.0,1.53,0,0
7,184,6,1070,1080,1080,1060,1060,1060,3,14,2,15,1,27,9.0,1.53,1,0
7,185,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,186,7,1125,1170,1100,1180,1160,1180,3,13,0,0,0,0,NULL,NULL,0,0
7,187,7,1125,1170,1100,1180,1160,1180,1,19,2,10,0,0,2.05,1.98,0,0
7,188,7,1125,1170,1100,1180,1160,1180,4,19,2,10,0,0,2.05,1.98,0,0
7,189,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,190,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,191,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,192,7,1125,1170,1100,1180,1160,1180,1,19,2,10,0,0,2.05,1.98,0,0
7,193,10,1095,1100,1050,1110,1060,1140,4,19,1,7,0,0,3.6,1.98,6,1
7,194,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,195,7,1125,1170,1100,1180,1160,1180,2,19,2,10,7,156,2.05,1.98,0,0
7,196,7,1125,1170,1100,1180,1160,1180,3,19,2,10,0,0,2.05,1.98,0,0
7,197,7,1125,1170,1100,1180,1160,1180,2,19,2,10,14,259,2.05,1.98,12,1
7,198,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,5,1
7,199,7,1125,1170,1100,1180,1160,1180,3,19,2,10,7,260,2.05,1.98,3,0
7,200,6,1070,1080,1080,1060,1060,1060,4,19,0,0,0,0,NULL,NULL,0,0
7,201,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,202,7,1125,1170,1100,1180,1160,1180,3,19,2,10,7,241,2.05,1.98,3,0
7,203,7,1125,1170,1100,1180,1160,1180,2,19,2,10,22,256,2.05,1.98,0,0
7,204,15,1130,1290,1100,1300,1160,1280,2,14,1,6,0,0,1.3,1.53,0,0
7,205,16,1065,1100,1050,1120,1080,1100,3,13,1,4,10,70,2.75,2.1,1,0
7,206,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,207,7,1125,1170,1100,1180,1160,1180,4,19,2,10,0,0,2.05,1.98,0,0
7,208,7,1125,1170,1100,1180,1160,1180,3,19,2,10,1,28,2.05,1.98,1,0
7,209,14,1130,1220,1160,1200,1100,1190,3,14,1,8,0,0,1.55,1.8,1,0
7,210,7,1125,1170,1100,1180,1160,1180,3,19,2,10,3,75,2.05,1.98,6,1
7,211,7,1125,1170,1100,1180,1160,1180,4,19,2,10,9,262,2.05,1.98,0,0
7,212,7,1125,1170,1100,1180,1160,1180,4,19,2,10,0,0,2.05,1.98,0,0
7,213,7,1125,1170,1100,1180,1160,1180,3,19,2,10,0,0,2.05,1.98,0,0
7,214,7,1125,1170,1100,1180,1160,1180,2,19,2,10,0,0,2.05,1.98,0,0
7,215,7,1125,1170,1100,1180,1160,1180,1,19,2,10,0,0,2.05,1.98,0,0
7,216,7,1125,1170,1100,1180,1160,1180,3,19,2,10,23,270,2.05,1.98,0,0
7,217,7,1125,1170,1100,1180,1160,1180,2,19,2,10,14,270,2.05,1.98,8,1
7,218,7,1125,1170,1100,1180,1160,1180,3,19,2,10,0,0,2.05,1.98,0,0
7,219,8,1095,1100,1110,1150,1090,1085,3,14,2,14,2,20,5.75,1.8,0,0
7,220,8,1095,1100,1110,1150,1090,1085,2,14,2,14,13,270,5.75,1.8,15,1
7,221,8,1095,1100,1110,1150,1090,1085,3,14,2,14,8,204,5.75,1.8,3,0
7,222,8,1095,1100,1110,1150,1090,1085,2,14,2,14,0,0,5.75,1.8,0,0
7,223,8,1095,1100,1110,1150,1090,1085,3,14,2,14,6,270,5.75,1.8,3,0
7,224,8,1095,1100,1110,1150,1090,1085,3,14,2,14,0,0,5.75,1.8,0,0
7,225,8,1095,1100,1110,1150,1090,1085,4,14,2,14,23,248,5.75,1.8,0,0
7,226,8,1095,1100,1110,1150,1090,1085,3,14,2,14,11,270,5.75,1.8,6,1
7,227,8,1095,1100,1110,1150,1090,1085,1,14,2,14,0,0,5.75,1.8,0,0
7,228,8,1095,1100,1110,1150,1090,1085,2,14,2,14,3,180,5.75,1.8,7,1
7,229,8,1095,1100,1110,1150,1090,1085,3,14,2,14,2,91,5.75,1.8,2,0
7,230,8,1095,1100,1110,1150,1090,1085,1,14,2,14,4,270,5.75,1.8,9,1
7,231,8,1095,1100,1110,1150,1090,1085,3,14,2,14,4,180,5.75,1.8,0,0
7,232,8,1095,1100,1110,1150,1090,1085,4,14,2,14,13,103,5.75,1.8,2,0
7,233,8,1095,1100,1110,1150,1090,1085,1,14,2,14,0,0,5.75,1.8,0,0
7,234,8,1095,1100,1110,1150,1090,1085,2,14,2,14,7,270,5.75,1.8,6,1
7,235,8,1095,1100,1110,1150,1090,1085,2,14,2,14,0,0,5.75,1.8,0,0
7,236,8,1095,1100,1110,1150,1090,1085,3,14,2,14,0,0,5.75,1.8,0,0
7,237,8,1095,1100,1110,1150,1090,1085,4,14,2,14,0,0,5.75,1.8,0,0
7,238,8,1095,1100,1110,1150,1090,1085,2,14,2,14,1,90,5.75,1.8,1,0
7,239,8,1095,1100,1110,1150,1090,1085,3,14,2,14,0,0,5.75,1.8,1,0
7,240,8,1095,1100,1110,1150,1090,1085,3,14,2,14,6,230,5.75,1.8,3,0
7,241,8,1095,1100,1110,1150,1090,1085,2,14,2,14,0,0,5.75,1.8,0,0
7,242,8,1095,1100,1110,1150,1090,1085,2,14,2,14,2,270,5.75,1.8,5,1
7,243,8,1095,1100,1110,1150,1090,1085,1,14,2,14,0,0,5.75,1.8,0,0
7,244,9,1095,1100,1110,1140,1080,1110,3,14,1,12,0,0,1.57,2.05,0,0
7,245,9,1095,1100,1110,1140,1080,1110,2,14,1,12,3,270,1.57,2.05,1,0
7,246,9,1095,1100,1110,1140,1080,1110,4,14,1,12,1,24,1.57,2.05,6,1
7,247,9,1095,1100,1110,1140,1080,1110,2,14,1,12,0,0,1.57,2.05,0,0
7,248,9,1095,1100,1110,1140,1080,1110,3,14,1,12,0,0,1.57,2.05,0,0
7,249,9,1095,1100,1110,1140,1080,1110,3,14,1,12,12,259,1.57,2.05,4,0
7,250,9,1095,1100,1110,1140,1080,1110,3,14,1,12,4,174,1.57,2.05,2,0
7,251,9,1095,1100,1110,1140,1080,1110,3,14,1,12,0,0,1.57,2.05,0,0
7,252,9,1095,1100,1110,1140,1080,1110,2,14,1,12,1,1,1.57,2.05,0,0
7,253,9,1095,1100,1110,1140,1080,1110,3,14,1,12,0,0,1.57,2.05,0,0
7,254,9,1095,1100,1110,1140,1080,1110,3,14,1,12,6,270,1.57,2.05,1,0
7,255,17,1045,1060,1050,1050,1040,1070,2,14,0,0,0,0,NULL,NULL,0,0
7,256,10,1095,1100,1050,1110,1060,1140,3,19,1,7,1,28,3.6,1.98,1,0
7,257,9,1095,1100,1110,1140,1080,1110,2,14,1,12,1,1,1.57,2.05,0,0
7,258,4,1120,1155,1120,1130,1120,1180,4,13,2,16,1,18,2.7,2.1,1,0
7,259,9,1095,1100,1110,1140,1080,1110,3,14,1,12,3,102,1.57,2.05,2,0
7,260,9,1095,1100,1110,1140,1080,1110,2,14,1,12,2,90,1.57,2.05,2,0
7,261,9,1095,1100,1110,1140,1080,1110,3,14,1,12,6,270,1.57,2.05,2,0
7,262,9,1095,1100,1110,1140,1080,1110,2,14,1,12,9,183,1.57,2.05,1,0
7,263,9,1095,1100,1110,1140,1080,1110,1,14,1,12,6,270,1.57,2.05,1,0
7,264,9,1095,1100,1110,1140,1080,1110,4,14,1,12,0,0,1.57,2.05,0,0
7,265,9,1095,1100,1110,1140,1080,1110,2,14,1,12,5,270,1.57,2.05,1,0
7,266,9,1095,1100,1110,1140,1080,1110,1,14,1,12,0,0,1.57,2.05,0,0
7,267,10,1095,1100,1050,1110,1060,1140,3,19,1,7,12,232,3.6,1.98,1,0
7,268,10,1095,1100,1050,1110,1060,1140,3,19,1,7,3,51,3.6,1.98,1,0
7,269,10,1095,1100,1050,1110,1060,1140,3,19,1,7,0,0,3.6,1.98,0,0
7,270,10,1095,1100,1050,1110,1060,1140,3,19,1,7,7,169,3.6,1.98,0,0
7,271,10,1095,1100,1050,1110,1060,1140,2,19,1,7,5,270,3.6,1.98,1,0
7,272,10,1095,1100,1050,1110,1060,1140,3,19,1,7,0,0,3.6,1.98,0,0
7,273,10,1095,1100,1050,1110,1060,1140,3,19,1,7,0,0,3.6,1.98,0,0
7,274,10,1095,1100,1050,1110,1060,1140,2,19,1,7,0,0,3.6,1.98,0,0
7,275,10,1095,1100,1050,1110,1060,1140,1,19,1,7,11,270,3.6,1.98,1,0
7,276,10,1095,1100,1050,1110,1060,1140,3,19,1,7,1,70,3.6,1.98,1,0
7,277,10,1095,1100,1050,1110,1060,1140,2,19,1,7,0,0,3.6,1.98,0,0
7,278,10,1095,1100,1050,1110,1060,1140,4,19,1,7,0,0,3.6,1.98,0,0
7,279,10,1095,1100,1050,1110,1060,1140,4,19,1,7,1,9,3.6,1.98,0,0
7,280,10,1095,1100,1050,1110,1060,1140,3,19,1,7,13,180,3.6,1.98,2,0
7,281,10,1095,1100,1050,1110,1060,1140,2,19,1,7,15,180,3.6,1.98,1,0
7,282,10,1095,1100,1050,1110,1060,1140,3,19,1,7,9,171,3.6,1.98,2,0
7,283,10,1095,1100,1050,1110,1060,1140,2,19,1,7,0,180,3.6,1.98,1,0
7,284,10,1095,1100,1050,1110,1060,1140,1,19,1,7,-1,0,3.6,1.98,0,0
7,285,10,1095,1100,1050,1110,1060,1140,2,19,1,7,6,252,3.6,1.98,0,0
7,286,10,1095,1100,1050,1110,1060,1140,2,19,1,7,1,1,3.6,1.98,0,0
7,287,10,1095,1100,1050,1110,1060,1140,4,19,1,7,7,28,3.6,1.98,1,0
7,288,10,1095,1100,1050,1110,1060,1140,3,19,1,7,7,230,3.6,1.98,1,0
7,289,11,1220,1355,1200,1340,1240,1370,1,16,2,18,0,0,2.15,1.36,0,0
7,290,11,1220,1355,1200,1340,1240,1370,2,16,2,18,13,161,2.15,1.36,1,0
7,291,11,1220,1355,1200,1340,1240,1370,1,16,2,18,15,270,2.15,1.36,4,0
7,292,11,1220,1355,1200,1340,1240,1370,3,16,2,18,0,0,2.15,1.36,0,0
7,293,11,1220,1355,1200,1340,1240,1370,4,16,2,18,20,111,2.15,1.36,0,0
7,294,11,1220,1355,1200,1340,1240,1370,3,16,2,18,6,112,2.15,1.36,-2,0
7,295,11,1220,1355,1200,1340,1240,1370,3,16,2,18,5,92,2.15,1.36,0,0
7,296,11,1220,1355,1200,1340,1240,1370,3,16,2,18,0,0,2.15,1.36,0,0
7,297,11,1220,1355,1200,1340,1240,1370,4,16,2,18,8,137,2.15,1.36,7,1
7,298,11,1220,1355,1200,1340,1240,1370,2,16,2,18,9,237,2.15,1.36,2,0
7,299,11,1220,1355,1200,1340,1240,1370,3,16,2,18,0,0,2.15,1.36,0,0
7,300,11,1220,1355,1200,1340,1240,1370,3,16,2,18,4,153,2.15,1.36,-2,0
7,301,11,1220,1355,1200,1340,1240,1370,1,16,2,18,0,0,2.15,1.36,0,0
7,302,11,1220,1355,1200,1340,1240,1370,2,16,2,18,1,7,2.15,1.36,1,0
7,303,11,1220,1355,1200,1340,1240,1370,3,16,2,18,5,141,2.15,1.36,2,0
7,304,11,1220,1355,1200,1340,1240,1370,3,16,2,18,5,207,2.15,1.36,1,0
7,305,11,1220,1355,1200,1340,1240,1370,2,16,2,18,10,256,2.15,1.36,-1,0
7,306,11,1220,1355,1200,1340,1240,1370,2,16,2,18,0,0,2.15,1.36,0,0
